,neg_model,pos_model,text
3879191,0.97035754,0.029642498,"Take a load off, you've worked hard today http://t.co/G1fr5uIRob"
7256883,0.9703343000000001,0.029665663999999998,@Sassy_Linn shots fired #DramaAlert @KEEMSTARx
7194337,0.9703232,0.029676814,Don't miss out on the preorder for our new hoodies! #MollyschicBoutique #raisinglittles #lovemyjob… https://t.co/KdtOP8f0Ht
6392748,0.97032285,0.029677127,RT @CapitalSS: Coworkers just saw her get sucked out the window like she opened the emergency exit door mid flight http://t.co/mO0pZlzj2A
520037,0.9703096,0.02969041,Working on a project #outdoors this weekend? Don’t forget your safety equipment: http://t.co/n4PqkgOg4y #HusqvarnaSafety
1524833,0.9703038,0.029696177999999997,RT @arianahxmmings: BABY MICHAEL GOOD LUCK CHARM BETTER WORK http://t.co/nEEb9DfNKT
2117312,0.9703033999999999,0.029696535,Had way too much fun dressing up for Halloween day 1 at work.  Unicorns and Care Bears make life magical.  #unicorns #halloween2018 #costumesatwork #carebears https://t.co/a5Q8WZCSIn
4050807,0.9703011,0.029698912,Got a new #Kindle for the holidays? We have just the book for you! Quit #Smoking Now http://t.co/OLNdjmiKIB
7928086,0.9702893,0.02971072,RT @pizzaw0lf: Furries going back to work after #MFF2016 https://t.co/6uDmy8ZtPP
646014,0.9702837,0.029716292000000002,GAME ON SATURDAY TICKETS GOING FAST #outworkwho @iamwillgreen jrock_daboss @mizzdowns @keys2ky… http://t.co/3eXEUB7tRq
7697103,0.9702773000000001,0.029722722000000004,There's something for everyone! Bring the whole family to Front Row for The Fireworks on Thursday. http://t.co/xoBQfKx1R3
817047,0.97027326,0.029726702999999997,Tobie_Khensamph: #fitspo #fitblr The Three Biggest Mistakes Made at the Gym https://t.co/5MRTF2Ldzs #Headline #News #DoWork #Fitspo
383983,0.9702589,0.029741125,#DirectSales Daily News is out! http://t.co/SPVUekSh3j ▸ Top stories today via @inkbig @hildionne @ElthamJobcentre
837229,0.9702572,0.029742826,Getting out of work early today? Head to the @Orange_Lantern and enjoy specials for #January 21st http://t.co/9mPkLmPP4j
3666106,0.97025394,0.029746087,RT @CraveMyThoughts: goal for fourth of july: kiss someone cute under a sky full of fireworks
3578262,0.97025394,0.029746092999999998,RT @CraveMyThoughts: goal for fourth of july: kiss someone cute under a sky full of fireworks
3578260,0.97025394,0.029746092999999998,RT @CraveMyThoughts: goal for fourth of july: kiss someone cute under a sky full of fireworks
43036,0.97025394,0.029746092999999998,RT @CraveMyThoughts: goal for fourth of july: kiss someone cute under a sky full of fireworks
